filename,rank,rank_n,time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
115500.jpg,274,0.183098592,0.644,125802.jpg,125801.jpg,135003.jpg,147402.jpg,136804.jpg,136802.jpg,136803.jpg,130102.jpg,135002.jpg,136801.jpg
115600.jpg,637.5,0.426559356,0.632,134603.jpg,125802.jpg,136802.jpg,136804.jpg,125801.jpg,136803.jpg,130102.jpg,136801.jpg,148603.jpg,136805.jpg
115700.jpg,346,0.231052985,0.635,147402.jpg,136804.jpg,135702.jpg,135003.jpg,125801.jpg,136802.jpg,130102.jpg,142001.jpg,125802.jpg,135002.jpg
115800.jpg,801,0.536552649,0.636,135702.jpg,130102.jpg,125703.jpg,125801.jpg,125802.jpg,136804.jpg,136802.jpg,136801.jpg,136803.jpg,135003.jpg
115900.jpg,395,0.263916834,0.642,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,136803.jpg,136801.jpg,136805.jpg,148603.jpg,100301.jpg
116000.jpg,273,0.182092555,0.653,100302.jpg,136802.jpg,136804.jpg,125802.jpg,136803.jpg,136801.jpg,125801.jpg,130102.jpg,136805.jpg,148603.jpg
116100.jpg,1,0,0.657,116101.jpg,118003.jpg,130102.jpg,136804.jpg,136802.jpg,102801.jpg,125801.jpg,136803.jpg,125802.jpg,136805.jpg
116200.jpg,231,0.154258887,0.642,136804.jpg,125801.jpg,125802.jpg,136802.jpg,130102.jpg,148603.jpg,136805.jpg,136803.jpg,100302.jpg,136801.jpg
116300.jpg,117,0.077800134,0.638,136804.jpg,130102.jpg,125801.jpg,136803.jpg,136802.jpg,136805.jpg,125802.jpg,136801.jpg,100302.jpg,148603.jpg
116400.jpg,161.5,0.10731053,0.642,136804.jpg,125801.jpg,130102.jpg,136802.jpg,125802.jpg,136805.jpg,136801.jpg,136803.jpg,125703.jpg,147402.jpg
116500.jpg,868,0.581488934,0.66,140601.jpg,131802.jpg,130102.jpg,118001.jpg,119501.jpg,102801.jpg,144804.jpg,125801.jpg,100302.jpg,134703.jpg
116600.jpg,652,0.436619718,0.646,125802.jpg,136804.jpg,125801.jpg,136801.jpg,148603.jpg,136802.jpg,147402.jpg,142001.jpg,136805.jpg,148202.jpg
116700.jpg,387.3333333,0.258439526,0.65,130101.jpg,125802.jpg,135002.jpg,136804.jpg,148603.jpg,130102.jpg,100302.jpg,125801.jpg,136805.jpg,136803.jpg
116800.jpg,366.6666667,0.244578583,0.675,125802.jpg,136804.jpg,136802.jpg,130102.jpg,125801.jpg,136803.jpg,136805.jpg,148603.jpg,142001.jpg,136801.jpg
116900.jpg,89,0.059020791,0.677,100302.jpg,147401.jpg,125801.jpg,136804.jpg,100301.jpg,136802.jpg,130102.jpg,136803.jpg,136805.jpg,125802.jpg
117000.jpg,252,0.168343394,0.662,138010.jpg,137102.jpg,135101.jpg,137101.jpg,135003.jpg,148603.jpg,134701.jpg,125801.jpg,125802.jpg,137103.jpg
117100.jpg,453.5,0.303152247,0.786,136804.jpg,125801.jpg,148603.jpg,148101.jpg,135101.jpg,136802.jpg,135003.jpg,125802.jpg,130102.jpg,136801.jpg
117200.jpg,366,0.244802146,0.696,125801.jpg,136804.jpg,125802.jpg,148603.jpg,136801.jpg,130102.jpg,136802.jpg,136805.jpg,125703.jpg,100302.jpg
117300.jpg,322,0.214956405,0.72,119501.jpg,107702.jpg,136901.jpg,146102.jpg,102801.jpg,102802.jpg,136804.jpg,130102.jpg,125801.jpg,136802.jpg
117400.jpg,143,0.094567404,0.654,125802.jpg,136804.jpg,130102.jpg,125801.jpg,136802.jpg,136803.jpg,135002.jpg,136805.jpg,100302.jpg,136801.jpg
117500.jpg,1,0,0.656,117501.jpg,111501.jpg,119203.jpg,105002.jpg,118001.jpg,105102.jpg,119201.jpg,113301.jpg,108203.jpg,111601.jpg
117600.jpg,31,0.020120724,0.63,136804.jpg,125801.jpg,130102.jpg,125802.jpg,142001.jpg,136802.jpg,148603.jpg,136801.jpg,136803.jpg,136805.jpg
117700.jpg,209,0.139503689,0.639,136804.jpg,142001.jpg,136801.jpg,125801.jpg,136802.jpg,136803.jpg,148603.jpg,125802.jpg,100301.jpg,147402.jpg
117800.jpg,275,0.183433937,0.663,136707.jpg,144701.jpg,148202.jpg,125801.jpg,142001.jpg,125802.jpg,108401.jpg,130102.jpg,131805.jpg,136802.jpg
117900.jpg,441,0.295103957,0.641,125801.jpg,136804.jpg,130102.jpg,136802.jpg,136805.jpg,125802.jpg,135002.jpg,136803.jpg,148603.jpg,136801.jpg
118000.jpg,99.33333333,0.065280572,0.645,136804.jpg,125801.jpg,135002.jpg,136802.jpg,136805.jpg,136803.jpg,148603.jpg,125802.jpg,100302.jpg,130102.jpg
118100.jpg,208,0.138832998,0.664,142001.jpg,130102.jpg,136802.jpg,136805.jpg,136804.jpg,125801.jpg,125802.jpg,136801.jpg,125703.jpg,134703.jpg
118200.jpg,97.5,0.064386318,0.655,100301.jpg,125703.jpg,136804.jpg,108202.jpg,125801.jpg,136803.jpg,114601.jpg,136802.jpg,130102.jpg,146801.jpg
118300.jpg,631,0.42186452,0.664,125801.jpg,136804.jpg,136801.jpg,136802.jpg,136805.jpg,136803.jpg,130102.jpg,148603.jpg,125802.jpg,100302.jpg
118400.jpg,377.5,0.252179745,0.643,114901.jpg,130102.jpg,136804.jpg,136802.jpg,135101.jpg,136801.jpg,125801.jpg,135002.jpg,142001.jpg,148603.jpg
118500.jpg,295,0.197183099,0.657,136801.jpg,136804.jpg,125801.jpg,136805.jpg,136802.jpg,130102.jpg,125802.jpg,136803.jpg,135002.jpg,147402.jpg
118600.jpg,65,0.042924212,0.647,136803.jpg,125801.jpg,136802.jpg,136804.jpg,136805.jpg,130102.jpg,125802.jpg,136801.jpg,148603.jpg,147402.jpg
118700.jpg,35,0.022803488,0.656,119203.jpg,135001.jpg,100302.jpg,114601.jpg,105102.jpg,102801.jpg,136804.jpg,134703.jpg,136802.jpg,125801.jpg
118800.jpg,450.6666667,0.300916611,0.639,111501.jpg,117501.jpg,113701.jpg,108203.jpg,105002.jpg,111601.jpg,118801.jpg,148501.jpg,119203.jpg,111401.jpg
118900.jpg,202,0.134808853,0.642,125801.jpg,136804.jpg,130102.jpg,136803.jpg,136802.jpg,147402.jpg,125802.jpg,136801.jpg,148603.jpg,136805.jpg
119000.jpg,279,0.186452046,0.645,148301.jpg,136802.jpg,136805.jpg,148603.jpg,137101.jpg,102802.jpg,136803.jpg,136804.jpg,147402.jpg,125802.jpg
119100.jpg,144,0.095908786,0.647,100302.jpg,136804.jpg,130102.jpg,136802.jpg,125801.jpg,136805.jpg,147401.jpg,148603.jpg,125802.jpg,136801.jpg
119200.jpg,292,0.194500335,0.653,125801.jpg,136804.jpg,136802.jpg,136805.jpg,102802.jpg,114601.jpg,102801.jpg,130102.jpg,147401.jpg,125703.jpg
119300.jpg,160,0.106639839,0.658,136804.jpg,125801.jpg,130102.jpg,136802.jpg,136805.jpg,125802.jpg,136801.jpg,148603.jpg,136803.jpg,100302.jpg
119400.jpg,303,0.202548625,0.637,136804.jpg,136802.jpg,125801.jpg,130102.jpg,136803.jpg,136805.jpg,125802.jpg,136801.jpg,147401.jpg,100302.jpg
119500.jpg,35,0.022803488,0.652,136804.jpg,125801.jpg,136802.jpg,130102.jpg,148603.jpg,125802.jpg,136801.jpg,136803.jpg,136805.jpg,147402.jpg
119600.jpg,227.2,0.15036888,0.652,136802.jpg,125802.jpg,125801.jpg,136804.jpg,125703.jpg,130102.jpg,136805.jpg,136803.jpg,100302.jpg,135002.jpg
119700.jpg,289.25,0.19232059,0.662,130102.jpg,148603.jpg,125801.jpg,136802.jpg,136804.jpg,136805.jpg,100302.jpg,125802.jpg,136801.jpg,136803.jpg
119800.jpg,320,0.213950369,0.653,130102.jpg,136804.jpg,136803.jpg,125801.jpg,136802.jpg,100301.jpg,125802.jpg,136805.jpg,148603.jpg,136801.jpg
119900.jpg,141,0.093896714,0.672,102801.jpg,116101.jpg,100301.jpg,118001.jpg,114801.jpg,100302.jpg,125801.jpg,136804.jpg,102802.jpg,131802.jpg
120000.jpg,542,0.362843729,0.646,102802.jpg,116201.jpg,148001.jpg,114601.jpg,100301.jpg,125801.jpg,135703.jpg,147401.jpg,136803.jpg,147701.jpg
120100.jpg,846,0.566733736,0.655,137704.jpg,119604.jpg,100302.jpg,136804.jpg,125801.jpg,144902.jpg,130102.jpg,136801.jpg,134401.jpg,125802.jpg
120200.jpg,373,0.249496982,0.641,136804.jpg,125801.jpg,136802.jpg,130102.jpg,125802.jpg,136805.jpg,136801.jpg,147402.jpg,148603.jpg,136803.jpg
120300.jpg,1,0,0.646,120301.jpg,104901.jpg,105104.jpg,109601.jpg,147301.jpg,104902.jpg,136004.jpg,129602.jpg,114201.jpg,136005.jpg
120400.jpg,220,0.146881288,0.645,144801.jpg,118001.jpg,116101.jpg,114801.jpg,114601.jpg,147401.jpg,100301.jpg,130101.jpg,102801.jpg,136803.jpg
120500.jpg,499,0.334004024,0.659,136804.jpg,125801.jpg,136802.jpg,125802.jpg,136801.jpg,136805.jpg,135002.jpg,135003.jpg,148603.jpg,130102.jpg
120600.jpg,858,0.574782025,0.652,136802.jpg,125802.jpg,136801.jpg,136803.jpg,136804.jpg,125801.jpg,125703.jpg,135002.jpg,130102.jpg,136805.jpg
120700.jpg,411,0.274312542,0.657,136804.jpg,125703.jpg,125801.jpg,125802.jpg,136803.jpg,130102.jpg,136805.jpg,147402.jpg,136802.jpg,136801.jpg
120800.jpg,219,0.146210597,0.651,144801.jpg,144803.jpg,114801.jpg,105001.jpg,102801.jpg,135001.jpg,100302.jpg,127101.jpg,136803.jpg,125703.jpg
120900.jpg,420,0.28101945,0.645,125802.jpg,125801.jpg,144802.jpg,136801.jpg,135101.jpg,136804.jpg,135702.jpg,134703.jpg,147402.jpg,135002.jpg
121000.jpg,805,0.539235412,0.647,124801.jpg,135702.jpg,132402.jpg,134402.jpg,102802.jpg,108202.jpg,136803.jpg,125701.jpg,125703.jpg,125801.jpg
121100.jpg,326,0.217974514,0.644,125801.jpg,102802.jpg,136804.jpg,136802.jpg,148101.jpg,148603.jpg,125802.jpg,136901.jpg,136801.jpg,100302.jpg
121200.jpg,828,0.554661301,0.647,148101.jpg,114601.jpg,147401.jpg,144804.jpg,148602.jpg,131802.jpg,125801.jpg,136804.jpg,135702.jpg,125802.jpg
121300.jpg,776,0.519785379,0.657,134603.jpg,101702.jpg,100302.jpg,136805.jpg,125703.jpg,134702.jpg,148603.jpg,102801.jpg,100301.jpg,130102.jpg
121400.jpg,716.25,0.478705567,0.637,125701.jpg,131802.jpg,135002.jpg,125703.jpg,136802.jpg,125802.jpg,135702.jpg,134703.jpg,125801.jpg,136805.jpg
121500.jpg,236,0.157612341,0.654,135701.jpg,125802.jpg,148101.jpg,135702.jpg,136707.jpg,135101.jpg,125801.jpg,148603.jpg,136804.jpg,136802.jpg
121600.jpg,668,0.447350771,0.666,114901.jpg,142001.jpg,127101.jpg,144902.jpg,135702.jpg,125802.jpg,148603.jpg,136901.jpg,135002.jpg,125801.jpg
121700.jpg,175,0.116700201,0.647,142001.jpg,125802.jpg,135002.jpg,125801.jpg,148603.jpg,136804.jpg,130102.jpg,136802.jpg,147402.jpg,114901.jpg
121800.jpg,945,0.633132126,0.649,125701.jpg,136804.jpg,125702.jpg,125801.jpg,135101.jpg,125703.jpg,130102.jpg,148603.jpg,125802.jpg,135002.jpg
121900.jpg,349,0.233400402,0.664,136804.jpg,125801.jpg,125802.jpg,130102.jpg,148603.jpg,136802.jpg,136805.jpg,136803.jpg,136801.jpg,147402.jpg
122000.jpg,305.5,0.203890007,0.654,148603.jpg,125801.jpg,136802.jpg,142001.jpg,136804.jpg,130102.jpg,125802.jpg,148301.jpg,134702.jpg,136805.jpg
122100.jpg,563,0.376592891,0.661,136802.jpg,125802.jpg,130102.jpg,136804.jpg,125801.jpg,136801.jpg,148603.jpg,142001.jpg,125703.jpg,136805.jpg
122200.jpg,724.6666667,0.484685893,0.659,135101.jpg,148603.jpg,125801.jpg,136802.jpg,148002.jpg,135002.jpg,136804.jpg,136801.jpg,147402.jpg,130102.jpg
122300.jpg,317,0.211602951,0.627,148603.jpg,136805.jpg,136802.jpg,125802.jpg,136804.jpg,125801.jpg,137103.jpg,130102.jpg,100302.jpg,135002.jpg
122400.jpg,444,0.296780684,0.693,135702.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,135101.jpg,135002.jpg,130102.jpg,142001.jpg,148603.jpg
122500.jpg,314.25,0.20908786,0.653,122501.jpg,111501.jpg,126002.jpg,108203.jpg,113901.jpg,134802.jpg,120201.jpg,135102.jpg,148001.jpg,127101.jpg
122600.jpg,1.5,0,0.72,122602.jpg,122601.jpg,135101.jpg,125801.jpg,136802.jpg,125802.jpg,125701.jpg,134701.jpg,136804.jpg,147401.jpg
122700.jpg,341,0.225352113,0.661,125801.jpg,148603.jpg,136804.jpg,125802.jpg,147402.jpg,130102.jpg,136802.jpg,136801.jpg,136805.jpg,147401.jpg
122800.jpg,1,0,0.72,122801.jpg,138802.jpg,135102.jpg,110201.jpg,127101.jpg,147701.jpg,122706.jpg,142001.jpg,135002.jpg,136802.jpg
122900.jpg,1,0,0.676,122901.jpg,134401.jpg,136804.jpg,148603.jpg,125801.jpg,136802.jpg,136803.jpg,119501.jpg,114601.jpg,130102.jpg
123000.jpg,702.6666667,0.469930695,0.637,135002.jpg,125703.jpg,142001.jpg,130102.jpg,125802.jpg,125801.jpg,138803.jpg,136801.jpg,135101.jpg,135003.jpg
123100.jpg,553,0.370221328,0.634,136804.jpg,125801.jpg,125802.jpg,135702.jpg,135002.jpg,136802.jpg,136805.jpg,148603.jpg,130102.jpg,114601.jpg
123200.jpg,439.2,0.292555332,0.658,130102.jpg,100301.jpg,125801.jpg,136802.jpg,136804.jpg,147401.jpg,147402.jpg,136805.jpg,125802.jpg,136803.jpg
123300.jpg,815,0.545942321,0.668,148603.jpg,148301.jpg,142001.jpg,135101.jpg,147402.jpg,125802.jpg,125801.jpg,135003.jpg,136804.jpg,135002.jpg
123400.jpg,375.25,0.25,0.673,100502.jpg,118001.jpg,116101.jpg,102402.jpg,140601.jpg,131802.jpg,130102.jpg,102801.jpg,147401.jpg,144804.jpg
123500.jpg,433,0.289738431,0.667,125801.jpg,136804.jpg,125802.jpg,135002.jpg,136802.jpg,135003.jpg,142001.jpg,130102.jpg,136801.jpg,147402.jpg
123600.jpg,272,0.181421865,0.661,125802.jpg,136804.jpg,136803.jpg,130102.jpg,136802.jpg,147401.jpg,136805.jpg,125801.jpg,136801.jpg,148602.jpg
123700.jpg,447,0.299128102,0.66,125802.jpg,135101.jpg,130102.jpg,125801.jpg,148101.jpg,136801.jpg,136804.jpg,134703.jpg,144802.jpg,136802.jpg
123800.jpg,314,0.209926224,0.647,136804.jpg,136803.jpg,136805.jpg,148603.jpg,125801.jpg,136801.jpg,130102.jpg,136802.jpg,147401.jpg,100302.jpg
123900.jpg,264,0.176391683,0.654,100201.jpg,136805.jpg,125801.jpg,125802.jpg,136803.jpg,136802.jpg,136801.jpg,136804.jpg,130102.jpg,148603.jpg
124000.jpg,534,0.356807512,0.66,107201.jpg,118001.jpg,112101.jpg,107501.jpg,136803.jpg,100302.jpg,136804.jpg,136802.jpg,136805.jpg,114601.jpg
124100.jpg,408,0.27297116,0.668,125801.jpg,130102.jpg,136804.jpg,136805.jpg,125802.jpg,148603.jpg,136801.jpg,136802.jpg,142001.jpg,125703.jpg
124200.jpg,222.5,0.148222669,0.664,125801.jpg,136804.jpg,125802.jpg,136805.jpg,130102.jpg,136802.jpg,148603.jpg,136803.jpg,136801.jpg,135002.jpg
124300.jpg,126.5,0.083836351,0.666,124301.jpg,127101.jpg,148301.jpg,135002.jpg,117601.jpg,125801.jpg,130102.jpg,135003.jpg,142001.jpg,125802.jpg
124400.jpg,540.5,0.361502347,0.634,136802.jpg,125801.jpg,136804.jpg,135101.jpg,125802.jpg,136801.jpg,130102.jpg,136805.jpg,100301.jpg,148603.jpg
124500.jpg,349,0.233400402,0.64,100301.jpg,117601.jpg,142001.jpg,125801.jpg,136804.jpg,134703.jpg,125802.jpg,130102.jpg,136801.jpg,136802.jpg
124600.jpg,558,0.373574782,0.626,105002.jpg,135601.jpg,134703.jpg,134702.jpg,134502.jpg,134401.jpg,147402.jpg,119203.jpg,125801.jpg,136804.jpg
124700.jpg,748,0.501006036,0.643,136804.jpg,125801.jpg,148603.jpg,147401.jpg,136802.jpg,136801.jpg,142001.jpg,135702.jpg,130102.jpg,125802.jpg
124800.jpg,285,0.190140845,0.632,130102.jpg,125801.jpg,136804.jpg,136802.jpg,136803.jpg,125802.jpg,136805.jpg,136801.jpg,100302.jpg,100301.jpg
124900.jpg,216,0.144198524,0.632,144804.jpg,147401.jpg,114601.jpg,148602.jpg,125801.jpg,136804.jpg,130102.jpg,125802.jpg,148001.jpg,136802.jpg
125000.jpg,88,0.058350101,0.619,125802.jpg,130102.jpg,136804.jpg,136802.jpg,125801.jpg,136805.jpg,147402.jpg,134703.jpg,100302.jpg,135002.jpg
125100.jpg,253.5,0.169014085,0.636,135101.jpg,136804.jpg,100301.jpg,136801.jpg,125802.jpg,147401.jpg,148603.jpg,125801.jpg,135002.jpg,136803.jpg
125200.jpg,524.3333333,0.350324167,0.613,137101.jpg,136804.jpg,146801.jpg,148301.jpg,132402.jpg,148602.jpg,125801.jpg,136805.jpg,147401.jpg,147402.jpg
125300.jpg,732,0.490274983,0.632,137102.jpg,135103.jpg,137101.jpg,108101.jpg,137103.jpg,135102.jpg,134703.jpg,147702.jpg,147701.jpg,135101.jpg
125400.jpg,571,0.382293763,0.65,144801.jpg,114801.jpg,119101.jpg,118001.jpg,148501.jpg,134402.jpg,100002.jpg,119901.jpg,130101.jpg,100302.jpg
125500.jpg,311,0.207914152,0.638,116101.jpg,144801.jpg,119901.jpg,115301.jpg,130001.jpg,100002.jpg,118001.jpg,104802.jpg,118201.jpg,114801.jpg
125600.jpg,44,0.028839705,0.644,136804.jpg,125801.jpg,136802.jpg,136803.jpg,136801.jpg,130102.jpg,125802.jpg,136805.jpg,148603.jpg,100301.jpg
125700.jpg,18.66666667,0.01117818,0.637,136804.jpg,125801.jpg,130102.jpg,136802.jpg,125802.jpg,136805.jpg,136801.jpg,136803.jpg,125703.jpg,148603.jpg
125800.jpg,3.5,0.001341382,0.673,136804.jpg,125801.jpg,130102.jpg,136802.jpg,125802.jpg,136801.jpg,136805.jpg,136803.jpg,148603.jpg,147402.jpg
125900.jpg,873,0.584842388,0.657,144801.jpg,102801.jpg,144803.jpg,114801.jpg,118001.jpg,119203.jpg,116001.jpg,116101.jpg,100002.jpg,131802.jpg
126000.jpg,596,0.398725687,0.639,118001.jpg,144801.jpg,116101.jpg,135001.jpg,102802.jpg,119501.jpg,114801.jpg,102801.jpg,136802.jpg,127901.jpg
126100.jpg,141,0.093561368,0.66,125801.jpg,136802.jpg,136804.jpg,130102.jpg,125802.jpg,136801.jpg,136803.jpg,136805.jpg,148603.jpg,147402.jpg
126200.jpg,135.5,0.089872569,0.634,126201.jpg,129001.jpg,147302.jpg,147303.jpg,111702.jpg,135901.jpg,149102.jpg,147101.jpg,111701.jpg,147602.jpg
126300.jpg,30,0.019450034,0.649,100302.jpg,114601.jpg,147401.jpg,102801.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,130102.jpg,136803.jpg
126400.jpg,266,0.17739772,0.641,132510.jpg,126808.jpg,106701.jpg,126501.jpg,101301.jpg,131301.jpg,143904.jpg,132503.jpg,126804.jpg,143903.jpg
126500.jpg,58,0.037894031,0.646,132510.jpg,106701.jpg,131301.jpg,143904.jpg,126804.jpg,126501.jpg,143803.jpg,144101.jpg,132504.jpg,132503.jpg
126600.jpg,246,0.164319249,0.646,125801.jpg,136804.jpg,130102.jpg,136802.jpg,125703.jpg,136801.jpg,125802.jpg,147402.jpg,136805.jpg,148603.jpg
126700.jpg,700.4,0.467739772,0.653,132510.jpg,101301.jpg,106701.jpg,143904.jpg,131301.jpg,100801.jpg,126804.jpg,107702.jpg,126501.jpg,134201.jpg
126800.jpg,509.125,0.338447351,0.651,143803.jpg,106701.jpg,143904.jpg,143801.jpg,132510.jpg,143901.jpg,107702.jpg,132503.jpg,143902.jpg,106702.jpg
126900.jpg,124,0.082159624,0.671,136803.jpg,136804.jpg,130102.jpg,148603.jpg,125801.jpg,136805.jpg,136802.jpg,125802.jpg,136801.jpg,147402.jpg
127000.jpg,198,0.13212609,0.632,142001.jpg,125801.jpg,136804.jpg,130102.jpg,136802.jpg,125802.jpg,148603.jpg,136801.jpg,136805.jpg,136803.jpg
127100.jpg,25,0.016096579,0.813,125802.jpg,125801.jpg,136804.jpg,136802.jpg,136803.jpg,136801.jpg,136805.jpg,130102.jpg,148603.jpg,142001.jpg
127200.jpg,1.5,0,0.726,127201.jpg,127202.jpg,127402.jpg,127403.jpg,127401.jpg,128301.jpg,132801.jpg,108203.jpg,114701.jpg,124802.jpg
127300.jpg,911,0.610328638,0.697,119501.jpg,133202.jpg,136804.jpg,102801.jpg,118601.jpg,125801.jpg,136802.jpg,136801.jpg,130102.jpg,147401.jpg
127400.jpg,2,0,0.643,127401.jpg,127403.jpg,127402.jpg,128301.jpg,136804.jpg,136805.jpg,134605.jpg,136802.jpg,142001.jpg,125801.jpg
127500.jpg,292.6666667,0.194947463,0.655,127501.jpg,127401.jpg,119701.jpg,124801.jpg,143801.jpg,106401.jpg,143803.jpg,143802.jpg,146701.jpg,104201.jpg
127600.jpg,370.5,0.247484909,0.634,101301.jpg,132510.jpg,117301.jpg,106703.jpg,107701.jpg,131301.jpg,134201.jpg,146102.jpg,111002.jpg,103801.jpg
127700.jpg,1,0,0.652,127701.jpg,100502.jpg,131802.jpg,130102.jpg,102402.jpg,125801.jpg,136804.jpg,136802.jpg,136801.jpg,136803.jpg
127800.jpg,162.5,0.107981221,0.652,130102.jpg,125801.jpg,148603.jpg,136804.jpg,136802.jpg,125802.jpg,136805.jpg,136803.jpg,136801.jpg,147402.jpg
127900.jpg,18,0.011401744,0.659,107702.jpg,101301.jpg,100801.jpg,134201.jpg,111002.jpg,107701.jpg,131201.jpg,106703.jpg,107901.jpg,106603.jpg
128000.jpg,23.5,0.014755198,0.633,134802.jpg,136010.jpg,104901.jpg,134502.jpg,136004.jpg,134803.jpg,135601.jpg,127101.jpg,128001.jpg,135003.jpg
128100.jpg,522,0.349429913,0.633,125801.jpg,136802.jpg,125802.jpg,136804.jpg,136805.jpg,148603.jpg,136803.jpg,136801.jpg,130102.jpg,142001.jpg
128200.jpg,534,0.357478203,0.657,135802.jpg,135801.jpg,135101.jpg,125801.jpg,148603.jpg,136804.jpg,130102.jpg,136901.jpg,135003.jpg,134703.jpg
128300.jpg,1,0,0.65,128301.jpg,136805.jpg,136804.jpg,136802.jpg,136803.jpg,125801.jpg,148603.jpg,130102.jpg,136801.jpg,142001.jpg
128400.jpg,91,0.060362173,0.643,125801.jpg,136804.jpg,100302.jpg,136805.jpg,136802.jpg,136803.jpg,100301.jpg,125802.jpg,130102.jpg,136801.jpg
128500.jpg,439,0.29342723,0.638,135002.jpg,125802.jpg,136804.jpg,125801.jpg,142001.jpg,136802.jpg,136801.jpg,130102.jpg,136805.jpg,147402.jpg
128600.jpg,1,0,0.693,128601.jpg,135702.jpg,148202.jpg,136804.jpg,147401.jpg,125801.jpg,148603.jpg,130102.jpg,136802.jpg,136803.jpg
128700.jpg,471,0.315224681,0.633,118001.jpg,107501.jpg,109501.jpg,125801.jpg,130102.jpg,125802.jpg,136803.jpg,102801.jpg,136802.jpg,102802.jpg
128800.jpg,300,0.200536553,0.622,130102.jpg,136804.jpg,136803.jpg,147401.jpg,136802.jpg,125801.jpg,148603.jpg,125802.jpg,124801.jpg,136805.jpg
128900.jpg,196,0.130784708,0.639,107702.jpg,107901.jpg,102801.jpg,114801.jpg,100302.jpg,119501.jpg,107201.jpg,125701.jpg,136803.jpg,100002.jpg
129000.jpg,220.6666667,0.146657724,0.634,146901.jpg,129002.jpg,128501.jpg,147101.jpg,100501.jpg,149102.jpg,104902.jpg,100001.jpg,104701.jpg,147302.jpg
129100.jpg,1,0,0.641,129101.jpg,143803.jpg,143801.jpg,129901.jpg,146801.jpg,106704.jpg,132401.jpg,137101.jpg,107201.jpg,134605.jpg
129200.jpg,278,0.185446009,0.636,119501.jpg,136804.jpg,136805.jpg,147401.jpg,136803.jpg,125801.jpg,136802.jpg,131802.jpg,130102.jpg,125802.jpg
129300.jpg,715,0.478873239,0.611,115301.jpg,147304.jpg,104802.jpg,144801.jpg,105301.jpg,141703.jpg,139801.jpg,116001.jpg,113201.jpg,100002.jpg
129400.jpg,917,0.614352783,0.626,144703.jpg,108601.jpg,149101.jpg,137704.jpg,144702.jpg,149604.jpg,107601.jpg,138802.jpg,119601.jpg,136103.jpg
129500.jpg,296,0.197853789,0.645,105002.jpg,108203.jpg,131201.jpg,131401.jpg,119201.jpg,119203.jpg,113301.jpg,105102.jpg,118001.jpg,135001.jpg
129600.jpg,617.5,0.41314554,0.639,140601.jpg,147401.jpg,118001.jpg,148602.jpg,136803.jpg,148001.jpg,144804.jpg,131802.jpg,125801.jpg,102801.jpg
129700.jpg,634,0.424547284,0.719,125703.jpg,125801.jpg,134604.jpg,125802.jpg,136802.jpg,136804.jpg,130102.jpg,136803.jpg,136805.jpg,148603.jpg
129800.jpg,12,0.007042254,0.629,103501.jpg,147304.jpg,115301.jpg,103502.jpg,129601.jpg,129802.jpg,130001.jpg,123404.jpg,101504.jpg,112001.jpg
129900.jpg,29,0.018779343,0.625,136805.jpg,136803.jpg,136804.jpg,125801.jpg,136802.jpg,125802.jpg,130102.jpg,147402.jpg,136801.jpg,142001.jpg
130000.jpg,330,0.220657277,0.623,100302.jpg,136804.jpg,136802.jpg,136805.jpg,136801.jpg,125801.jpg,136803.jpg,148603.jpg,125802.jpg,147401.jpg
130100.jpg,20,0.01240778,0.635,136804.jpg,125801.jpg,130102.jpg,136802.jpg,136803.jpg,136805.jpg,125802.jpg,136801.jpg,148603.jpg,147402.jpg
130200.jpg,379,0.253521127,0.619,107201.jpg,144801.jpg,130101.jpg,147401.jpg,135601.jpg,100301.jpg,135101.jpg,136804.jpg,136803.jpg,136802.jpg
130300.jpg,323.3333333,0.215515314,0.723,125802.jpg,136804.jpg,136803.jpg,130102.jpg,148603.jpg,100302.jpg,125703.jpg,136805.jpg,136802.jpg,117601.jpg
130400.jpg,117,0.077800134,0.678,147401.jpg,136804.jpg,125801.jpg,136802.jpg,136805.jpg,125802.jpg,130102.jpg,136801.jpg,136803.jpg,148602.jpg
130500.jpg,562,0.376257545,0.643,125801.jpg,136803.jpg,136802.jpg,136804.jpg,130102.jpg,148603.jpg,136805.jpg,125703.jpg,136801.jpg,135002.jpg
130600.jpg,261,0.174379611,0.661,126802.jpg,129601.jpg,130001.jpg,133201.jpg,116101.jpg,123403.jpg,144801.jpg,100502.jpg,140601.jpg,134403.jpg
130700.jpg,430,0.287726358,0.658,144801.jpg,115301.jpg,119101.jpg,100002.jpg,147304.jpg,112001.jpg,119901.jpg,118001.jpg,103501.jpg,101502.jpg
130800.jpg,221,0.147216633,0.636,143803.jpg,118001.jpg,102802.jpg,131802.jpg,100302.jpg,124801.jpg,107501.jpg,107201.jpg,102801.jpg,136803.jpg
130900.jpg,160,0.106639839,0.672,129001.jpg,147101.jpg,104701.jpg,126201.jpg,111701.jpg,146901.jpg,148203.jpg,129602.jpg,149102.jpg,100001.jpg
131000.jpg,117,0.077800134,0.657,136802.jpg,136804.jpg,125801.jpg,130102.jpg,136803.jpg,136805.jpg,136801.jpg,147402.jpg,125802.jpg,148603.jpg
